PaymentMethod_Electronic_check,tenure_group_61_72,Dependents_Yes,TechSupport_Yes,InternetService_No,MonthlyCharges,StreamingTV_No_internet_service,StreamingMovies_No_internet_service,Contract_One_year,PaperlessBilling_Yes,OnlineBackup_No_internet_service,DeviceProtection_No_internet_service,TotalCharges,InternetService_Fiber_optic,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,Contract_Two_year,TechSupport_No_internet_service
1.0,0.0,0.0,1.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,82.15,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,1.0,0.0,1.0,1.0,244.8,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,2379.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,71.9,0.0,0.0,1.0,1.0,0.0,0.0,3173.35,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,531.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,1375.4,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,109.7,0.0,0.0,0.0,0.0,0.0,0.0,8129.3,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,19.3,1.0,1.0,0.0,0.0,1.0,1.0,1192.7,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,96.55,0.0,0.0,0.0,1.0,0.0,0.0,1901.65,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.1,1.0,1.0,0.0,1.0,1.0,1.0,587.4,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,111.35,0.0,0.0,0.0,1.0,0.0,0.0,6519.75,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,112.25,0.0,0.0,0.0,1.0,0.0,0.0,8041.65,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,20.75,1.0,1.0,0.0,0.0,1.0,1.0,20.75,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,101.9,0.0,0.0,1.0,1.0,0.0,0.0,2681.15,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,80.05,0.0,0.0,0.0,1.0,0.0,0.0,1112.3,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,105.55,0.0,0.0,0.0,0.0,0.0,0.0,7405.5,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,78.3,0.0,0.0,0.0,1.0,0.0,0.0,1033.95,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,68.85,0.0,0.0,0.0,0.0,0.0,0.0,2958.95,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,79.95,0.0,0.0,1.0,1.0,0.0,0.0,2684.85,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,55.45,0.0,0.0,0.0,1.0,0.0,0.0,4179.2,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,79.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,106.6,0.0,0.0,0.0,1.0,0.0,0.0,1934.45,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,102.45,0.0,0.0,1.0,1.0,0.0,0.0,6654.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,1124.2,0.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,540.05,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,86.8,0.0,0.0,0.0,0.0,0.0,0.0,1975.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,58.75,0.0,0.0,0.0,1.0,0.0,0.0,3437.45,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,45.25,0.0,0.0,0.0,0.0,0.0,0.0,3139.8,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,56.6,0.0,0.0,0.0,1.0,0.0,0.0,3789.2,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,84.2,0.0,0.0,0.0,1.0,0.0,0.0,5324.5,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,624.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.15,0.0,0.0,0.0,1.0,0.0,0.0,268.35,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,24.75,1.0,1.0,0.0,0.0,1.0,1.0,1836.9,0.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,1.0,1.0,1.0,1.0,20.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,50.05,0.0,0.0,0.0,0.0,0.0,0.0,179.35,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.35,1.0,1.0,1.0,1.0,1.0,1.0,219.35,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0,1.0,1.0,0.0,0.0,1288.75,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,81.15,0.0,0.0,1.0,1.0,0.0,0.0,2545.75,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,89.9,0.0,0.0,0.0,1.0,0.0,0.0,2723.15,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,85.3,0.0,0.0,0.0,1.0,0.0,0.0,4107.25,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,5760.65,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,93.5,0.0,0.0,0.0,1.0,0.0,0.0,4747.5,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,0.0,1.0,0.0,0.0,84.6,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,20.25,1.0,1.0,0.0,0.0,1.0,1.0,1566.9,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,25.15,1.0,1.0,0.0,0.0,1.0,1.0,702.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,54.4,0.0,0.0,0.0,1.0,0.0,0.0,114.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,29.6,0.0,0.0,0.0,1.0,0.0,0.0,299.05,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,73.15,0.0,0.0,0.0,1.0,0.0,0.0,1305.95,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,1120.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,284.35,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,6350.5,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,109.2,0.0,0.0,0.0,0.0,0.0,0.0,7878.3,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,74.7,0.0,0.0,1.0,1.0,0.0,0.0,3187.65,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,6126.15,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,54.8,0.0,0.0,0.0,1.0,0.0,0.0,731.3,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.35,0.0,0.0,0.0,0.0,0.0,0.0,273.4,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,2531.8,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.4,0.0,0.0,0.0,1.0,0.0,0.0,1074.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,48.55,0.0,0.0,0.0,1.0,0.0,0.0,48.55,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,4298.45,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,93.5,0.0,0.0,1.0,1.0,0.0,0.0,4619.55,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0,0.0,0.0,147.15,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,83.7,0.0,0.0,1.0,0.0,0.0,0.0,2633.3,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.85,1.0,1.0,0.0,1.0,1.0,1.0,193.05,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,59.55,0.0,0.0,0.0,1.0,0.0,0.0,4103.9,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,115.1,0.0,0.0,0.0,0.0,0.0,0.0,7008.15,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,114.35,0.0,0.0,1.0,0.0,0.0,0.0,5791.1,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,44.6,0.0,0.0,0.0,1.0,0.0,0.0,80.55,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,1228.65,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,41.15,0.0,0.0,0.0,1.0,0.0,0.0,132.2,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,106.9,0.0,0.0,0.0,1.0,0.0,0.0,1364.3,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.85,0.0,0.0,0.0,1.0,0.0,0.0,4925.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,49.85,0.0,0.0,0.0,1.0,0.0,0.0,1520.1,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,113.3,0.0,0.0,1.0,0.0,0.0,0.0,5032.25,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,5526.75,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,24.9,1.0,1.0,0.0,0.0,1.0,1.0,1195.25,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,2007.25,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.35,1.0,1.0,0.0,0.0,1.0,1.0,1099.6,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,24.25,1.0,1.0,0.0,1.0,1.0,1.0,1732.95,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,94.45,0.0,0.0,0.0,1.0,0.0,0.0,1511.2,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,59.75,0.0,0.0,0.0,1.0,0.0,0.0,3450.15,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,107.05,0.0,0.0,0.0,0.0,0.0,0.0,2172.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,70.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,85.4,0.0,0.0,0.0,1.0,0.0,0.0,401.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,105.05,0.0,0.0,0.0,1.0,0.0,0.0,5624.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,64.95,0.0,0.0,0.0,1.0,0.0,0.0,1339.8,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,771.95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,50.55,0.0,0.0,0.0,0.0,0.0,0.0,244.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.15,0.0,0.0,0.0,0.0,0.0,0.0,322.9,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,498.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.4,1.0,1.0,0.0,0.0,1.0,1.0,25.4,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,54.45,0.0,0.0,0.0,0.0,0.0,0.0,3687.75,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,95.15,0.0,0.0,0.0,0.0,0.0,0.0,1779.95,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,1783.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,44.35,0.0,0.0,0.0,1.0,0.0,0.0,927.15,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,0.0,1.0,0.0,0.0,606.55,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,44.85,0.0,0.0,0.0,1.0,0.0,0.0,435.4,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,76.1,0.0,0.0,0.0,1.0,0.0,0.0,1712.7,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,61.2,0.0,0.0,1.0,0.0,0.0,0.0,2021.2,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,86.8,0.0,0.0,1.0,0.0,0.0,0.0,1940.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.35,0.0,0.0,0.0,1.0,0.0,0.0,567.8,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.7,1.0,1.0,0.0,0.0,1.0,1.0,220.35,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,20.25,1.0,1.0,0.0,0.0,1.0,1.0,20.25,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,76.05,0.0,0.0,0.0,0.0,0.0,0.0,5436.45,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,100.8,0.0,0.0,0.0,1.0,0.0,0.0,3437.5,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,74.55,0.0,0.0,0.0,1.0,0.0,0.0,3015.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,73.6,0.0,0.0,0.0,1.0,0.0,0.0,73.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,64.9,0.0,0.0,1.0,1.0,0.0,0.0,1509.8,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.45,0.0,0.0,0.0,1.0,0.0,0.0,396.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,90.4,0.0,0.0,0.0,1.0,0.0,0.0,356.65,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,4109.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,81.85,0.0,0.0,0.0,1.0,0.0,0.0,3141.7,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.8,1.0,1.0,0.0,0.0,1.0,1.0,1229.1,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,1.0,0.0,0.0,2303.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,75.55,0.0,0.0,0.0,0.0,0.0,0.0,2054.4,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,101.15,0.0,0.0,0.0,0.0,0.0,0.0,3741.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,78.75,0.0,0.0,1.0,1.0,0.0,0.0,3682.45,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.25,1.0,1.0,0.0,1.0,1.0,1.0,19.25,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,89.05,0.0,0.0,0.0,1.0,0.0,0.0,1886.25,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,115.05,0.0,0.0,0.0,0.0,0.0,0.0,4895.1,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,69.35,0.0,0.0,0.0,1.0,0.0,0.0,341.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,0.0,1.0,0.0,0.0,415.55,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,110.05,0.0,0.0,1.0,0.0,0.0,0.0,5686.4,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.9,1.0,1.0,0.0,1.0,1.0,1.0,1355.1,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,80.3,0.0,0.0,1.0,0.0,0.0,0.0,3058.65,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,93.15,0.0,0.0,0.0,1.0,0.0,0.0,2231.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,91.5,0.0,0.0,0.0,1.0,0.0,0.0,3236.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,82.45,0.0,0.0,1.0,0.0,0.0,0.0,4350.1,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,4264.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,1.0,0.0,0.0,44.8,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,48.6,0.0,0.0,1.0,0.0,0.0,0.0,422.3,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,60.05,0.0,0.0,0.0,1.0,0.0,0.0,4176.7,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,102.7,0.0,0.0,0.0,1.0,0.0,0.0,5138.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,82.9,0.0,0.0,0.0,1.0,0.0,0.0,880.05,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.35,0.0,0.0,0.0,1.0,0.0,0.0,139.05,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,35.9,0.0,0.0,0.0,1.0,0.0,0.0,973.65,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,82.65,0.0,0.0,0.0,1.0,0.0,0.0,1470.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.85,1.0,1.0,0.0,1.0,1.0,1.0,739.35,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.2,1.0,1.0,1.0,1.0,1.0,1.0,161.95,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,94.9,0.0,0.0,1.0,1.0,0.0,0.0,4422.95,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,73.85,0.0,0.0,0.0,1.0,0.0,0.0,511.25,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,0.0,0.0,0.0,0.0,155.8,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,75.8,0.0,0.0,1.0,1.0,0.0,0.0,5293.95,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,104.6,0.0,0.0,0.0,1.0,0.0,0.0,4759.85,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,88.15,0.0,0.0,0.0,1.0,0.0,0.0,6148.45,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,94.8,0.0,0.0,0.0,1.0,0.0,0.0,3565.65,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,103.4,0.0,0.0,0.0,1.0,0.0,0.0,6603.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,54.65,0.0,0.0,0.0,0.0,0.0,0.0,1830.1,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,85.75,0.0,0.0,0.0,0.0,0.0,0.0,6223.8,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,67.45,0.0,0.0,0.0,1.0,0.0,0.0,4508.65,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,20.5,1.0,1.0,1.0,0.0,1.0,1.0,1328.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,20.25,1.0,1.0,1.0,1.0,1.0,1.0,865.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,72.1,0.0,0.0,0.0,1.0,0.0,0.0,72.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,90.4,0.0,0.0,0.0,1.0,0.0,0.0,168.2,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.45,1.0,1.0,0.0,0.0,1.0,1.0,1303.5,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,44.95,0.0,0.0,0.0,1.0,0.0,0.0,996.85,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,6430.9,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,62.8,0.0,0.0,0.0,1.0,0.0,0.0,2278.75,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,44.6,0.0,0.0,1.0,0.0,0.0,0.0,681.4,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.15,0.0,0.0,0.0,1.0,0.0,0.0,574.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,84.8,0.0,0.0,0.0,1.0,0.0,0.0,371.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0,1.0,0.0,0.0,840.1,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,80.25,0.0,0.0,0.0,1.0,0.0,0.0,846.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0.0,1.0,0.0,0.0,889.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,105.25,0.0,0.0,0.0,1.0,0.0,0.0,6823.4,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,805.1,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,97.1,0.0,0.0,1.0,0.0,0.0,0.0,4016.75,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,0.0,0.0,1.0,1.0,83.75,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,98.8,0.0,0.0,0.0,1.0,0.0,0.0,3959.15,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,1.0,0.0,0.0,0.0,2878.55,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.55,1.0,1.0,0.0,1.0,1.0,1.0,945.7,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,75.9,0.0,0.0,0.0,1.0,0.0,0.0,1373.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,492.55,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,59.95,0.0,0.0,0.0,1.0,0.0,0.0,1406.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.15,1.0,1.0,0.0,0.0,1.0,1.0,19.15,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,98.65,0.0,0.0,1.0,1.0,0.0,0.0,6962.85,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,112.6,0.0,0.0,0.0,1.0,0.0,0.0,8126.65,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,20.6,1.0,1.0,1.0,0.0,1.0,1.0,690.25,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,85.65,0.0,0.0,0.0,1.0,0.0,0.0,181.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,830.8,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,99.75,0.0,0.0,1.0,1.0,0.0,0.0,5608.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,96.1,0.0,0.0,0.0,1.0,0.0,0.0,3646.8,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,85.1,0.0,0.0,1.0,0.0,0.0,0.0,3662.25,0.0,0.0,0.0,0.0,0.0
